point_id,seed,cure_run_dir,mode,status,base_feasible,selected_mask,selected_interventions,lower_improvement,upper_improvement,cost,relevance_delta_lower,provider_disparity_upper,fatigue_upper,feasible,reason,action
lhs-011,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-011/seed-sweep-20260807T064551Z/runs/calibration-lhs-011-seed-44-20260807T065936Z-7d977725,improvement,improve_selected,True,1,"('repeat_cap',)",0.1295603463507765,0.14046119595884055,0.05,-0.0313757769626094,0.22775462962962956,0.18868099630703575,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-011,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-011/seed-sweep-20260807T064551Z/runs/calibration-lhs-011-seed-45-20260807T070632Z-38ae08c6,repair,repair_selected,False,1,"('repeat_cap',)",0.12783645470427185,0.1476006587536759,0.05,-0.028026725841109434,0.2771064814814814,0.18872819905164617,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-011,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-011/seed-sweep-20260807T064551Z/runs/calibration-lhs-011-seed-46-20260807T071322Z-9349e234,improvement,improve_selected,True,1,"('repeat_cap',)",0.12875105629022887,0.14782950188858524,0.05,-0.024166058396913992,0.23940972222222223,0.18852424695811665,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-012,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-012/seed-sweep-20260807T072018Z/runs/calibration-lhs-012-seed-42-20260807T072018Z-557009c1,repair,repair_selected,False,32,"('provider_balance',)",-0.12113484628335958,-0.11880643441377081,0.12,-0.0029337123609700644,0.05696759259259254,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-012,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-012/seed-sweep-20260807T072018Z/runs/calibration-lhs-012-seed-43-20260807T072347Z-4fd4f372,improvement,abstain_keep_base,True,0,(),0.0,0.0,0.0,0.0,0.22243055555555546,0.0,True,Base policy is feasible and no feasible portfolio has positive worst-case improvement.,abstain_keep_base
lhs-012,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-012/seed-sweep-20260807T072018Z/runs/calibration-lhs-012-seed-44-20260807T072711Z-b51c733f,repair,repair_selected,False,4,"('tail_slot',)",-0.08301675248911522,-0.08185573515082512,0.08,-0.0033667614644837807,0.21902777777777782,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-012,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-012/seed-sweep-20260807T072018Z/runs/calibration-lhs-012-seed-45-20260807T073040Z-af01f128,repair,repair_selected,False,32,"('provider_balance',)",-0.1214070734905699,-0.1182207516040108,0.12,-0.010318533790070195,0.06273148148148144,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-012,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-012/seed-sweep-20260807T072018Z/runs/calibration-lhs-012-seed-46-20260807T073406Z-3034d235,repair,repair_selected,False,32,"('provider_balance',)",-0.12061414505454227,-0.11867961996344889,0.12,-0.0014258962640981698,0.047499999999999876,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-013,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-013/seed-sweep-20260807T073735Z/runs/calibration-lhs-013-seed-42-20260807T073735Z-8f364ba4,improvement,improve_selected,True,1,"('repeat_cap',)",0.21547519505709722,0.23305952803022245,0.05,-0.04440403665289894,0.22587191358024694,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-013,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-013/seed-sweep-20260807T073735Z/runs/calibration-lhs-013-seed-43-20260807T074757Z-7bc4ad05,improvement,improve_selected,True,1,"('repeat_cap',)",0.21409235050341568,0.23092767056440366,0.05,-0.030205298328060404,0.2027854938271605,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-013,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-013/seed-sweep-20260807T073735Z/runs/calibration-lhs-013-seed-44-20260807T075809Z-1a1e0cfa,improvement,improve_selected,True,1,"('repeat_cap',)",0.2101231262234603,0.22456393453652979,0.05,-0.043428580622299706,0.21989969135802467,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-013,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-013/seed-sweep-20260807T073735Z/runs/calibration-lhs-013-seed-45-20260807T080848Z-537c6323,improvement,improve_selected,True,1,"('repeat_cap',)",0.21132489067040022,0.23506552179607987,0.05,-0.03799370859956508,0.25683641975308635,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-013,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-013/seed-sweep-20260807T073735Z/runs/calibration-lhs-013-seed-46-20260807T081925Z-7e5fb15e,improvement,improve_selected,True,1,"('repeat_cap',)",0.21028310232726455,0.23044895621961758,0.05,-0.03639489260625872,0.21988425925925914,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-014,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-014/seed-sweep-20260807T083014Z/runs/calibration-lhs-014-seed-42-20260807T083014Z-cb383755,repair,repair_selected,False,32,"('provider_balance',)",-0.11964709832980025,-0.11723768204836205,0.12,-0.002422729163011006,0.0802222222222222,0.03367492376071058,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-014,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-014/seed-sweep-20260807T083014Z/runs/calibration-lhs-014-seed-43-20260807T083441Z-6310b142,repair,repair_selected,False,9,"('repeat_cap', 'diversify')",-0.09093734057168368,-0.08842032625726393,0.11,-0.01287723408475172,0.20238888888888895,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-014,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-014/seed-sweep-20260807T083014Z/runs/calibration-lhs-014-seed-44-20260807T083906Z-7f65348a,repair,repair_selected,False,5,"('repeat_cap', 'tail_slot')",-0.11276328115296164,-0.10994474487671324,0.13,-0.014475607389091816,0.19812962962962954,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-014,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-014/seed-sweep-20260807T083014Z/runs/calibration-lhs-014-seed-45-20260807T084338Z-11d4550a,repair,repair_selected,False,32,"('provider_balance',)",-0.11897185267273813,-0.11665388283820588,0.12,-0.009954522749304306,0.07977777777777773,0.03312344087414828,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-014,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-014/seed-sweep-20260807T083014Z/runs/calibration-lhs-014-seed-46-20260807T084805Z-29e253cf,repair,repair_selected,False,32,"('provider_balance',)",-0.11881005622661378,-0.1175035009265698,0.12,0.00020089915902365973,0.06394444444444436,0.034019600564812014,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-015,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-015/seed-sweep-20260807T085229Z/runs/calibration-lhs-015-seed-42-20260807T085229Z-3f322aa8,improvement,improve_selected,True,1,"('repeat_cap',)",0.10145319614885617,0.11436714700235251,0.05,-0.02693966304252282,0.25648148148148153,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-015,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-015/seed-sweep-20260807T085229Z/runs/calibration-lhs-015-seed-43-20260807T085844Z-03e6f27c,improvement,improve_selected,True,1,"('repeat_cap',)",0.09842541803919447,0.11319700766715257,0.05,-0.017910276948766235,0.20554232804232808,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-015,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-015/seed-sweep-20260807T085229Z/runs/calibration-lhs-015-seed-44-20260807T090453Z-bb52d9d7,improvement,improve_selected,True,1,"('repeat_cap',)",0.09775713382446216,0.1080216501658241,0.05,-0.025598312238937382,0.23099206349206347,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-015,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-015/seed-sweep-20260807T085229Z/runs/calibration-lhs-015-seed-45-20260807T091112Z-860dacae,improvement,improve_selected,True,1,"('repeat_cap',)",0.09574461000384926,0.11383942430546157,0.05,-0.024714211727180135,0.27703703703703697,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-015,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-015/seed-sweep-20260807T085229Z/runs/calibration-lhs-015-seed-46-20260807T091725Z-2a3aa580,improvement,improve_selected,True,1,"('repeat_cap',)",0.09658087321509434,0.11446326579321431,0.05,-0.021162310871679635,0.24564814814814806,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-016,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-016/seed-sweep-20260807T092343Z/runs/calibration-lhs-016-seed-42-20260807T092343Z-dbadc318,repair,repair_selected,False,1,"('repeat_cap',)",0.23899581782467347,0.247787017592832,0.05,-0.05527046954255721,0.21444444444444444,0.33075156668187,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-016,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-016/seed-sweep-20260807T092343Z/runs/calibration-lhs-016-seed-43-20260807T094052Z-83a6a0dc,repair,repair_selected,False,1,"('repeat_cap',)",0.24082989461665527,0.24579362057929466,0.05,-0.043182201825691324,0.180159465020576,0.33071608041402284,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-016,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-016/seed-sweep-20260807T092343Z/runs/calibration-lhs-016-seed-44-20260807T105211Z-34332141,repair,repair_selected,False,1,"('repeat_cap',)",0.23488860052581595,0.2440548934919941,0.05,-0.05049300185883887,0.22096193415637866,0.33060717857456,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-016,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-016/seed-sweep-20260807T092343Z/runs/calibration-lhs-016-seed-45-20260807T124643Z-c19361e2,repair,repair_selected,False,1,"('repeat_cap',)",0.23617859079593756,0.2474860685544295,0.05,-0.04949070409702083,0.23661522633744858,0.3306998319669831,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-016,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-016/seed-sweep-20260807T092343Z/runs/calibration-lhs-016-seed-46-20260807T130441Z-48c6fcc3,repair,repair_selected,False,1,"('repeat_cap',)",0.23620148014083608,0.2442069114477481,0.05,-0.04984481635570848,0.20034979423868315,0.3306236411637206,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-017,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-017/seed-sweep-20260807T132107Z/runs/calibration-lhs-017-seed-42-20260807T132107Z-f0fef5de,repair,repair_selected,False,1,"('repeat_cap',)",0.3458735769285849,0.3586770026789698,0.05,-0.04820267375161347,0.2200793650793651,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-017,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-017/seed-sweep-20260807T132107Z/runs/calibration-lhs-017-seed-43-20260807T133349Z-a8ab1a91,repair,repair_selected,False,1,"('repeat_cap',)",0.344636501196374,0.3563041622741743,0.05,-0.03543439506889279,0.19481481481481477,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-017,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-017/seed-sweep-20260807T132107Z/runs/calibration-lhs-017-seed-44-20260807T134616Z-44e7be61,repair,repair_selected,False,1,"('repeat_cap',)",0.34041343057977463,0.3524493380171486,0.05,-0.0453720664231434,0.21996031746031752,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-017,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-017/seed-sweep-20260807T132107Z/runs/calibration-lhs-017-seed-45-20260807T135848Z-6fc4ff3b,repair,repair_selected,False,5,"('repeat_cap', 'tail_slot')",0.26827432035242926,0.2809770946837984,0.13,-0.03264285450564741,0.22345238095238096,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-017,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-017/seed-sweep-20260807T132107Z/runs/calibration-lhs-017-seed-46-20260807T141125Z-be6d93c0,repair,repair_selected,False,1,"('repeat_cap',)",0.3409714242234453,0.3556512026205446,0.05,-0.04138019934289461,0.20872354497354495,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-018,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-018/seed-sweep-20260807T142353Z/runs/calibration-lhs-018-seed-42-20260807T142353Z-be06c372,repair,repair_selected,False,1,"('repeat_cap',)",0.4285924533610578,0.43924713578246277,0.05,-0.057938478000671534,0.20914814814814808,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-018,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-018/seed-sweep-20260807T142353Z/runs/calibration-lhs-018-seed-43-20260807T144152Z-3eac30ab,repair,repair_selected,False,1,"('repeat_cap',)",0.43079602942749806,0.43705237500242544,0.05,-0.04738554091274516,0.18009722222222213,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-018,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-018/seed-sweep-20260807T142353Z/runs/calibration-lhs-018-seed-44-20260807T145942Z-0f018974,repair,repair_selected,False,1,"('repeat_cap',)",0.42419254034752785,0.4349311131113107,0.05,-0.05272682711792187,0.21783333333333332,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-018,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-018/seed-sweep-20260807T142353Z/runs/calibration-lhs-018-seed-45-20260807T151825Z-bca109e8,repair,repair_selected,False,1,"('repeat_cap',)",0.4262702053743953,0.4393081417684619,0.05,-0.052291985584142275,0.23149074074074072,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-018,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-018/seed-sweep-20260807T142353Z/runs/calibration-lhs-018-seed-46-20260807T153605Z-2e7f9e52,repair,repair_selected,False,1,"('repeat_cap',)",0.42543848370411147,0.4350963251196418,0.05,-0.05423389482410246,0.1993611111111111,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-019,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-019/seed-sweep-20260807T155352Z/runs/calibration-lhs-019-seed-42-20260807T155352Z-4540a859,improvement,improve_selected,True,1,"('repeat_cap',)",0.008866041411716263,0.015025482662614664,0.05,-0.02080271464287009,0.2595833333333333,0.35524174203016595,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-019,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-019/seed-sweep-20260807T155352Z/runs/calibration-lhs-019-seed-43-20260807T155913Z-dce4307e,improvement,improve_selected,True,1,"('repeat_cap',)",0.008278515575048828,0.01441006764305014,0.05,-0.01397132368485876,0.21220679012345678,0.355535677625861,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-019,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-019/seed-sweep-20260807T155352Z/runs/calibration-lhs-019-seed-44-20260807T160434Z-68c641f9,improvement,improve_selected,True,1,"('repeat_cap',)",0.008855525398278552,0.011860599303699593,0.05,-0.018458180511100597,0.23424382716049386,0.3548688969187637,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-019,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-019/seed-sweep-20260807T155352Z/runs/calibration-lhs-019-seed-45-20260807T160956Z-3652d86d,improvement,improve_selected,True,1,"('repeat_cap',)",0.005773299394634113,0.014869941447796076,0.05,-0.020129267363026893,0.2785956790123456,0.35491052282259555,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-019,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-019/seed-sweep-20260807T155352Z/runs/calibration-lhs-019-seed-46-20260807T161527Z-76b80304,improvement,improve_selected,True,1,"('repeat_cap',)",0.006230025437287456,0.016729968363739134,0.05,-0.016693158892928772,0.25049382716049373,0.3550522711206718,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-020,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-020/seed-sweep-20260807T162057Z/runs/calibration-lhs-020-seed-42-20260807T162057Z-6e60ca76,repair,repair_selected,False,1,"('repeat_cap',)",0.345749828987576,0.35870140460696937,0.05,-0.04835593997892218,0.2200793650793651,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-020,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-020/seed-sweep-20260807T162057Z/runs/calibration-lhs-020-seed-43-20260807T163348Z-e4f9cced,improvement,improve_selected,True,1,"('repeat_cap',)",0.3444838166301495,0.35629913879075303,0.05,-0.03544174615790052,0.19481481481481477,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-020,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-020/seed-sweep-20260807T162057Z/runs/calibration-lhs-020-seed-44-20260807T164629Z-080aaa0e,improvement,improve_selected,True,1,"('repeat_cap',)",0.3403360019730873,0.35241739504911906,0.05,-0.04550327735685211,0.21996031746031752,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-020,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-020/seed-sweep-20260807T162057Z/runs/calibration-lhs-020-seed-45-20260807T165909Z-fd846246,repair,repair_selected,False,1,"('repeat_cap',)",0.34199767979786944,0.3590458984736514,0.05,-0.04211428202031897,0.24575396825396822,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-020,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-020/seed-sweep-20260807T162057Z/runs/calibration-lhs-020-seed-46-20260807T171135Z-5ce7daec,repair,repair_selected,False,1,"('repeat_cap',)",0.3409493064531456,0.35564883580524,0.05,-0.04141733358309374,0.20872354497354495,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-021,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-021/seed-sweep-20260807T172415Z/runs/calibration-lhs-021-seed-42-20260807T172415Z-c11a6556,repair,repair_selected,False,1,"('repeat_cap',)",0.35955822356140343,0.3728728272015445,0.05,-0.05753286246170641,0.21177875243664723,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-021,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-021/seed-sweep-20260807T172415Z/runs/calibration-lhs-021-seed-43-20260807T174108Z-e556bee6,improvement,improve_selected,True,1,"('repeat_cap',)",0.36214856095854864,0.3703915592295475,0.05,-0.04580709434380581,0.17806530214424954,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-021,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-021/seed-sweep-20260807T172415Z/runs/calibration-lhs-021-seed-44-20260807T175801Z-f22fda84,repair,repair_selected,False,1,"('repeat_cap',)",0.35531596877998156,0.3673226386261742,0.05,-0.05254597232105429,0.21960526315789464,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-021,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-021/seed-sweep-20260807T172415Z/runs/calibration-lhs-021-seed-45-20260807T181526Z-317c675a,repair,repair_selected,False,1,"('repeat_cap',)",0.35768283542726287,0.3740075033491804,0.05,-0.05154080995001542,0.23405458089668607,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-021,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-021/seed-sweep-20260807T172415Z/runs/calibration-lhs-021-seed-46-20260807T183221Z-3ab46647,repair,repair_selected,False,1,"('repeat_cap',)",0.35662488489887345,0.3684341802521196,0.05,-0.05252372087058954,0.19992690058479523,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-022,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-022/seed-sweep-20260807T184916Z/runs/calibration-lhs-022-seed-42-20260807T184916Z-c121b070,repair,repair_selected,False,1,"('repeat_cap',)",0.23288598033656083,0.2424378974892281,0.05,-0.052331847973171364,0.21789351851851846,0.3114796818870017,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-022,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-022/seed-sweep-20260807T184916Z/runs/calibration-lhs-022-seed-43-20260807T190358Z-da632313,repair,repair_selected,False,1,"('repeat_cap',)",0.23341088944079416,0.24044647011862932,0.05,-0.03948113942367326,0.18673032407407408,0.3113532805168207,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-022,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-022/seed-sweep-20260807T184916Z/runs/calibration-lhs-022-seed-44-20260807T191817Z-6e21f569,repair,repair_selected,False,1,"('repeat_cap',)",0.22865891739721486,0.23829456108156036,0.05,-0.04784228627022613,0.22085648148148151,0.31129308377367804,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-022,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-022/seed-sweep-20260807T184916Z/runs/calibration-lhs-022-seed-45-20260807T193250Z-e11da922,repair,repair_selected,False,1,"('repeat_cap',)",0.22973174422106388,0.24215647123797454,0.05,-0.04593962844220578,0.24004050925925924,0.31125984890379577,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-022,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-022/seed-sweep-20260807T184916Z/runs/calibration-lhs-022-seed-46-20260807T194722Z-0a331ce0,repair,repair_selected,False,1,"('repeat_cap',)",0.22988237538209172,0.23920514191321837,0.05,-0.04585703684102793,0.2003935185185184,0.31128066267598337,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
