point_id,seed,cure_run_dir,action,base_feasible,cost,fatigue_upper,feasible,lower_improvement,mode,provider_disparity_upper,reason,relevance_delta_lower,selected_interventions,selected_mask,status,upper_improvement
oat-provider_balance_strength-0p5500,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-provider_balance_strength-0p5500/seed-sweep-20260806T142240Z/runs/calibration-oat-provider_balance_strength-0p5500-seed-45-20260806T145438Z-1afcc2b7,repair_selected,False,0.05,0.0,True,0.2939286070597903,repair,0.25683641975308635,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.03773408964459812,"('repeat_cap',)",1,repair_selected,0.3137331706529291
oat-provider_balance_strength-0p5500,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-provider_balance_strength-0p5500/seed-sweep-20260806T142240Z/runs/calibration-oat-provider_balance_strength-0p5500-seed-46-20260806T150627Z-835336a5,repair_selected,False,0.05,0.0,True,0.293002483007298,repair,0.21988425925925914,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.036125545165068274,"('repeat_cap',)",1,repair_selected,0.3109411815143742
oat-novelty_delayed_benefit-0p0300,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0300/seed-sweep-20260806T151710Z/runs/calibration-oat-novelty_delayed_benefit-0p0300-seed-42-20260806T151710Z-0ab7f497,repair_selected,False,0.05,0.0,True,0.2986566446815129,repair,0.22587191358024694,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04383272898794344,"('repeat_cap',)",1,repair_selected,0.3130335729494778
oat-novelty_delayed_benefit-0p0300,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0300/seed-sweep-20260806T151710Z/runs/calibration-oat-novelty_delayed_benefit-0p0300-seed-43-20260806T152751Z-64b23748,improve_selected,True,0.05,0.0,True,0.29644499504490457,improvement,0.2027854938271605,Base policy is feasible; selected the exact maximin-improvement portfolio.,-0.029881761772009185,"('repeat_cap',)",1,improve_selected,0.31100315455268923
oat-novelty_delayed_benefit-0p0300,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0300/seed-sweep-20260806T151710Z/runs/calibration-oat-novelty_delayed_benefit-0p0300-seed-44-20260806T153829Z-a1732a77,repair_selected,False,0.05,0.0,True,0.29284544211571684,repair,0.21989969135802467,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04300368919195385,"('repeat_cap',)",1,repair_selected,0.3058165382845649
oat-novelty_delayed_benefit-0p0300,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0300/seed-sweep-20260806T151710Z/runs/calibration-oat-novelty_delayed_benefit-0p0300-seed-45-20260806T154910Z-ec76b579,repair_selected,False,0.05,0.0,True,0.2941207333997763,repair,0.25683641975308635,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.03764593801657157,"('repeat_cap',)",1,repair_selected,0.3137717868684839
oat-novelty_delayed_benefit-0p0300,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0300/seed-sweep-20260806T151710Z/runs/calibration-oat-novelty_delayed_benefit-0p0300-seed-46-20260806T155950Z-24097974,repair_selected,False,0.05,0.0,True,0.2930192151336654,repair,0.21988425925925914,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.036095467787702895,"('repeat_cap',)",1,repair_selected,0.31094409974464365
oat-novelty_delayed_benefit-0p0600,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0600/seed-sweep-20260806T161033Z/runs/calibration-oat-novelty_delayed_benefit-0p0600-seed-42-20260806T161033Z-4c78ebb4,repair_selected,False,0.05,0.0,True,0.29876399019985556,repair,0.22587191358024694,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04358684707287419,"('repeat_cap',)",1,repair_selected,0.31299225459473606
oat-novelty_delayed_benefit-0p0600,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0600/seed-sweep-20260806T161033Z/runs/calibration-oat-novelty_delayed_benefit-0p0600-seed-43-20260806T162116Z-52b48534,improve_selected,True,0.05,0.0,True,0.2966415207558896,improvement,0.2027854938271605,Base policy is feasible; selected the exact maximin-improvement portfolio.,-0.029866688945567543,"('repeat_cap',)",1,improve_selected,0.31101361562058005
oat-novelty_delayed_benefit-0p0600,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0600/seed-sweep-20260806T161033Z/runs/calibration-oat-novelty_delayed_benefit-0p0600-seed-44-20260806T163153Z-cad60dcf,repair_selected,False,0.05,0.0,True,0.2929237261332037,repair,0.21989969135802467,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04287117896995607,"('repeat_cap',)",1,repair_selected,0.30585187642953526
oat-novelty_delayed_benefit-0p0600,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0600/seed-sweep-20260806T161033Z/runs/calibration-oat-novelty_delayed_benefit-0p0600-seed-45-20260806T164236Z-02bd4f02,repair_selected,False,0.05,0.0,True,0.29429000111425696,repair,0.25683641975308635,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.03758444075721856,"('repeat_cap',)",1,repair_selected,0.3138007506277318
oat-novelty_delayed_benefit-0p0600,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-novelty_delayed_benefit-0p0600/seed-sweep-20260806T161033Z/runs/calibration-oat-novelty_delayed_benefit-0p0600-seed-46-20260806T165315Z-7edf2f31,repair_selected,False,0.05,0.0,True,0.29302986188370134,repair,0.21988425925925914,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.036069803907654685,"('repeat_cap',)",1,repair_selected,0.31094542389941127
oat-exploration_cost-0p0500,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p0500/seed-sweep-20260806T170542Z/runs/calibration-oat-exploration_cost-0p0500-seed-42-20260806T170542Z-ec3b20b8,repair_selected,False,0.05,0.0,True,0.2985139280765191,repair,0.22587191358024694,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04413677084635825,"('repeat_cap',)",1,repair_selected,0.3130691025188375
oat-exploration_cost-0p0500,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p0500/seed-sweep-20260806T170542Z/runs/calibration-oat-exploration_cost-0p0500-seed-43-20260806T171834Z-2b54be0f,improve_selected,True,0.05,0.0,True,0.2962023794050887,improvement,0.2027854938271605,Base policy is feasible; selected the exact maximin-improvement portfolio.,-0.029898931403684492,"('repeat_cap',)",1,improve_selected,0.3109911409956607
oat-exploration_cost-0p0500,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p0500/seed-sweep-20260806T170542Z/runs/calibration-oat-exploration_cost-0p0500-seed-44-20260806T172941Z-8f33646c,repair_selected,False,0.05,0.0,True,0.29276096362793325,repair,0.21989969135802467,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04315057993014337,"('repeat_cap',)",1,repair_selected,0.30577479791996376
oat-exploration_cost-0p0500,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p0500/seed-sweep-20260806T170542Z/runs/calibration-oat-exploration_cost-0p0500-seed-45-20260806T174039Z-205b7253,repair_selected,False,0.05,0.0,True,0.2939286070597903,repair,0.25683641975308635,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.03773408964459812,"('repeat_cap',)",1,repair_selected,0.3137331706529291
oat-exploration_cost-0p0500,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p0500/seed-sweep-20260806T170542Z/runs/calibration-oat-exploration_cost-0p0500-seed-46-20260806T175130Z-9efc37ed,repair_selected,False,0.05,0.0,True,0.293002483007298,repair,0.21988425925925914,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.036125545165068274,"('repeat_cap',)",1,repair_selected,0.3109411815143742
oat-exploration_cost-0p1500,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p1500/seed-sweep-20260806T180227Z/runs/calibration-oat-exploration_cost-0p1500-seed-42-20260806T180227Z-71253bed,repair_selected,False,0.05,0.0,True,0.2985139280765191,repair,0.22587191358024694,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04413677084635825,"('repeat_cap',)",1,repair_selected,0.3130691025188375
oat-exploration_cost-0p1500,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p1500/seed-sweep-20260806T180227Z/runs/calibration-oat-exploration_cost-0p1500-seed-43-20260806T181324Z-5267cdaa,improve_selected,True,0.05,0.0,True,0.2962023794050887,improvement,0.2027854938271605,Base policy is feasible; selected the exact maximin-improvement portfolio.,-0.029898931403684492,"('repeat_cap',)",1,improve_selected,0.3109911409956607
oat-exploration_cost-0p1500,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p1500/seed-sweep-20260806T180227Z/runs/calibration-oat-exploration_cost-0p1500-seed-44-20260806T182413Z-3ec5398a,repair_selected,False,0.05,0.0,True,0.29276096362793325,repair,0.21989969135802467,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.04315057993014337,"('repeat_cap',)",1,repair_selected,0.30577479791996376
oat-exploration_cost-0p1500,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p1500/seed-sweep-20260806T180227Z/runs/calibration-oat-exploration_cost-0p1500-seed-45-20260806T183512Z-f622e2eb,repair_selected,False,0.05,0.0,True,0.2939286070597903,repair,0.25683641975308635,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.03773408964459812,"('repeat_cap',)",1,repair_selected,0.3137331706529291
oat-exploration_cost-0p1500,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-oat-20260805T184133Z/oat-exploration_cost-0p1500/seed-sweep-20260806T180227Z/runs/calibration-oat-exploration_cost-0p1500-seed-46-20260806T184606Z-a65fadd5,repair_selected,False,0.05,0.0,True,0.293002483007298,repair,0.21988425925925914,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,-0.036125545165068274,"('repeat_cap',)",1,repair_selected,0.3109411815143742
